,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1563,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,2260,0
1564,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,6318,1
1565,0,0,0,0,55,1,0,1,0,2,2,0,0,0,0,1,2,81.55,3835,0
1566,1,0,1,1,72,1,0,0,0,2,2,0,2,2,2,1,0,75.4,4548,0
1567,0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,5223,0
1568,1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4,341,0
1569,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,5151,0
1570,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,4042,0
1571,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,496,1
1573,1,0,1,1,47,1,0,1,2,2,2,0,0,2,1,1,2,96.1,3730,0
1574,0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,2349,0
1575,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324,1
1576,0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,1,0,60.65,3400,0
1577,0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1203,1
1578,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,3549,1
1579,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,6448,1
1580,0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,895,0
1581,1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,5916,0
1582,0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3046,0
1583,0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,2375,0
1584,0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,53.5,3050,0
1585,1,0,1,0,42,1,2,0,2,0,0,2,2,2,1,0,1,80.45,2930,0
1586,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,1,0,109.05,5780,0
1587,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.3,448,0
1588,0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.8,4463,0
1589,0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.95,4181,0
1590,0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,2,19.35,481,0
1591,1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,21.1,3296,0
1592,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936,1
1593,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,6171,0
1594,0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1110,0
1595,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1128,1
1596,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,369,0
1597,1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,3796,0
1598,1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.55,4358,0
1599,0,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,80.4,4718,0
1600,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,6283,1
1601,1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.65,3672,0
1602,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2395,1
1603,0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,6519,1
1604,1,0,1,1,69,1,2,1,0,2,2,0,2,0,1,0,1,95.75,5215,0
1605,1,0,0,0,65,1,0,2,1,1,1,1,1,1,2,1,1,19.55,402,0
1606,1,1,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.1,5747,0
1607,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314,1
1608,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.1,2417,0
1609,1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,4723,0
1610,1,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,2713,0
1611,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,5194,0
1612,1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,4854,1
1613,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,5347,0
1614,1,0,1,0,67,0,1,0,2,2,0,2,0,2,2,1,0,50.95,3053,0
1615,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,1,0,20.05,6376,0
1616,1,0,1,1,53,1,0,2,1,1,1,1,1,1,2,1,3,19.4,213,0
1617,1,0,0,0,27,1,2,0,0,0,2,2,0,0,0,0,2,59.45,1073,0
1618,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1936,1
1619,1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,81.5,4607,0
1620,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,3747,0
1621,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,2633,1
1622,0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,2810,0
1623,0,0,0,0,54,1,2,1,0,2,0,0,2,2,2,1,0,97.2,4319,0
1624,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4573,1
1625,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238,1
1626,1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,356,0
1627,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,6257,0
1628,0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2275,0
1629,1,0,1,0,68,1,0,0,2,2,2,0,0,2,2,0,0,70.95,4011,0
1630,1,1,1,0,38,1,2,1,0,2,2,0,2,2,0,1,2,102.6,3421,0
1631,0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857,1
1632,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,4294,1
1633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659,0
1634,1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,59.0,3196,0
1635,0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.95,1825,0
1636,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.35,262,0
1637,1,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.45,1591,0
1638,0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,4746,0
1639,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,5871,1
1640,0,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,616,0
1641,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,5058,0
1642,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,19.85,4728,0
1643,1,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.35,2962,0
1644,0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3106,1
1645,0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3068,1
1646,0,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,3260,0
1647,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,6264,1
1648,1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4097,0
1649,0,0,0,0,27,1,0,0,0,2,0,2,0,0,0,1,3,56.15,807,0
1650,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,6214,1
1651,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962,1
1652,1,0,1,0,17,0,1,0,2,0,2,0,0,0,0,0,3,34.4,4857,0
1653,1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,346,0
1654,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.8,1342,0
1655,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,618,1
1656,0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,2,90.8,4176,0
1657,1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.6,6330,0
1658,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,4462,1
1659,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4099,0
1660,1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,25.4,268,0
1661,0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.8,5558,0
1662,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,2820,1
1663,1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4067,1
1664,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733,1
1665,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.85,5281,0
1666,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1252,0
1667,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,2792,0
1668,0,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.65,4315,0
1669,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,4547,0
1670,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,4226,1
1671,1,0,1,1,66,1,0,1,2,2,2,0,2,2,1,1,0,103.15,5535,0
1672,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.1,4248,0
1673,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,3902,1
1674,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,4990,0
1675,0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2021,1
1676,0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.15,2774,0
1677,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,956,0
1678,0,1,1,0,67,1,2,1,2,2,2,2,0,2,1,1,1,105.4,5537,0
1679,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2979,0
1680,1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.45,800,0
1681,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1410,0
1682,1,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,2,85.25,4972,0
1683,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,1,19.6,3629,0
1684,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1142,0
1685,1,1,1,0,27,1,0,1,0,0,0,0,0,0,0,1,2,70.55,1548,0
1686,0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081,1
1687,1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,2731,0
1688,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6037,0
1689,1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,58.85,3936,0
1690,1,0,1,1,70,1,2,1,2,2,0,0,2,0,0,1,1,97.55,5297,0
1691,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.65,304,0
1692,1,0,1,1,39,0,1,0,0,0,0,0,0,0,1,1,1,25.25,6436,0
1693,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.45,6165,0
1694,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,2942,1
1695,1,0,1,1,54,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3236,0
1696,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,2287,1
1697,0,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55,3986,0
1698,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,5021,0
1699,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,6460,0
1700,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.45,6428,0
1701,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,5277,1
1702,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4,1831,1
1703,1,0,0,0,11,0,1,0,0,2,0,2,0,0,0,1,2,35.65,3622,0
1704,1,0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,6511,1
1705,0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.45,4275,0
1706,1,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.65,5343,0
1707,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,73.85,1565,0
1708,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,2587,1
1709,1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.1,1723,0
1710,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,82.75,3566,0
1711,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.4,1231,0
1712,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1088,0
1713,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,61.35,2752,0
1714,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,0,1,76.75,4387,0
1715,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,6478,0
1716,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,3719,0
1717,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,773,0
1718,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,2807,0
1719,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,2762,0
1720,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,1104,0
1721,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,5152,1
1722,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2528,0
1723,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3,0
1724,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,2374,0
1725,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1065,0
1726,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,818,0
1727,1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,1780,0
1728,0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,81.65,3127,0
1729,1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,89.45,4700,0
1730,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,4846,1
1731,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1
1732,1,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,99.0,4889,0
1733,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.05,1476,0
1734,1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,3575,1
1735,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.45,6067,0
1736,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1484,1
1737,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,44.25,2721,0
1738,0,0,1,0,66,1,2,1,0,2,2,2,0,0,1,1,0,90.55,5006,0
1739,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,1
1740,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,5748,0
1741,1,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,71.4,387,0
1742,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,1382,1
1743,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1036,0
1744,0,0,1,0,41,1,0,1,2,2,2,0,2,2,1,1,0,104.45,3559,0
1745,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,228,0
1746,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,6029,0
1747,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,2288,1
1748,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,200,0
1749,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,4807,0
1750,0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,3666,0
1751,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,332,1
1752,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,772,0
1753,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,5394,0
1754,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,3977,0
1755,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,5229,0
1756,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,2844,0
1757,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,3706,0
1758,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,697,0
1759,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,3546,0
1760,1,0,1,1,50,1,2,0,0,0,2,0,0,0,1,0,0,54.9,2263,0
1761,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,931,0
1762,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,2746,0
1763,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,6024,0
1764,1,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,3958,0
1765,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,5221,0
1766,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,3,20.55,4804,0
1767,0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6049,0
1768,0,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,58.55,3040,0
1769,1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,5298,0
1770,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,3968,1
1771,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,371,1
1772,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,795,1
1773,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,535,0
1774,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,4053,0
1775,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,109.05,5576,0
1776,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1352,0
1777,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,915,0
1778,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1425,0
1779,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,1170,0
1780,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,3344,1
1781,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,5122,0
1782,0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,66.05,1133,0
1783,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,5571,1
1784,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5866,1
1785,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,5154,0
1786,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,2841,1
1787,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,3903,0
1788,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,19.6,264,0
1789,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1092,0
1790,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,6434,1
1791,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2364,0
1792,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,69.4,2657,0
1793,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1294,0
1794,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,5086,0
1795,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1287,1
1796,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,73.65,1119,0
1797,0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,19.4,4768,0
1798,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,26.2,6454,0
1799,0,0,0,0,10,1,2,1,2,0,0,0,2,2,0,1,2,98.7,6490,1
1800,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,3660,0
1801,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,884,0
1802,1,0,1,1,7,0,1,0,2,2,2,0,0,0,2,0,3,38.55,2427,0
1803,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1501,0
1804,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,5607,0
1805,1,0,1,1,72,1,2,0,2,2,2,0,0,0,2,0,1,64.45,3996,0
1806,1,0,1,1,36,1,2,2,1,1,1,1,1,1,2,0,1,25.1,6400,0
1807,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.35,5822,1
1808,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1162,1
1809,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2290,1
1810,0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,5359,0
1811,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1388,0
1812,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1039,0
1813,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,5772,0
1814,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,2234,0
1815,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,911,0
1816,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479,0
1817,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,5467,0
1818,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,3780,0
1819,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,2824,0
1820,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,2809,0
1821,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2317,1
1822,0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2344,1
1823,1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,73.85,784,1
1824,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,736,0
1825,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1248,0
1826,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,4868,0
1827,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,1969,0
1828,1,0,0,0,42,1,2,2,1,1,1,1,1,1,1,0,2,25.05,6439,0
1829,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,74.85,4721,0
1830,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,5481,0
1831,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,691,0
1832,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2230,1
1833,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,47.95,3980,0
1834,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,3812,1
1835,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.0,3810,0
1836,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,1750,1
1837,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,1607,1
1838,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,90.05,4183,0
1839,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,301,0
1840,1,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,0,108.65,5471,1
1841,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,479,0
1842,1,0,0,0,45,1,0,0,2,0,2,0,2,2,0,1,2,75.95,2848,0
1843,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,765,0
1844,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,66.4,3382,0
1845,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,35.75,2138,0
1846,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,3,18.8,2414,0
1847,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,166,0
1848,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,5800,0
1849,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,3440,1
1850,0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,67.45,2832,0
1851,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,5381,1
1852,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,3905,1
1853,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3813,1
1854,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,3658,1
1855,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,6410,0
1856,0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,1889,1
1857,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3300,0
1858,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,815,1
1859,1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,3688,1
1860,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,683,0
1861,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826,1
1862,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,50.5,2221,0
1863,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,1207,0
1864,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1054,0
